clip_id,frame_index,timestamp_s,part,method,verdict,condition,note
commons-cat-plays,4,1.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,4,1.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,5,1.2500,head,body,,,
commons-cat-plays,5,1.2500,spine,body,,,
commons-cat-plays,5,1.2500,front_paws,body,,,
commons-cat-plays,5,1.2500,hind_paws,body,,,
commons-cat-plays,5,1.2500,tail_curve,tail,,,
commons-cat-plays,5,1.2500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,5,1.2500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,5,1.2500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,6,1.5000,head,body,,,
commons-cat-plays,6,1.5000,spine,body,,,
commons-cat-plays,6,1.5000,front_paws,body,,,
commons-cat-plays,6,1.5000,hind_paws,body,,,
commons-cat-plays,6,1.5000,tail_curve,tail,,,
commons-cat-plays,6,1.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,6,1.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,6,1.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,7,1.7500,head,body,,,
commons-cat-plays,7,1.7500,spine,body,,,
commons-cat-plays,7,1.7500,front_paws,body,,,
commons-cat-plays,7,1.7500,hind_paws,body,,,
commons-cat-plays,7,1.7500,tail_curve,tail,,,
commons-cat-plays,7,1.7500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,7,1.7500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,7,1.7500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,8,2.0000,head,body,,,
commons-cat-plays,8,2.0000,spine,body,,,
commons-cat-plays,8,2.0000,front_paws,body,,,
commons-cat-plays,8,2.0000,hind_paws,body,,,
commons-cat-plays,8,2.0000,tail_curve,tail,,,
commons-cat-plays,8,2.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,8,2.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,8,2.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,9,2.2500,head,body,,,
commons-cat-plays,9,2.2500,spine,body,,,
commons-cat-plays,9,2.2500,front_paws,body,,,
commons-cat-plays,9,2.2500,hind_paws,body,,,
commons-cat-plays,9,2.2500,tail_curve,tail,,,
commons-cat-plays,9,2.2500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,9,2.2500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,9,2.2500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,10,2.5000,head,body,,,
commons-cat-plays,10,2.5000,spine,body,,,
commons-cat-plays,10,2.5000,front_paws,body,,,
commons-cat-plays,10,2.5000,hind_paws,body,,,
commons-cat-plays,10,2.5000,tail_curve,tail,,,
commons-cat-plays,10,2.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,10,2.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,10,2.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,11,2.7500,head,body,,,
commons-cat-plays,11,2.7500,spine,body,,,
commons-cat-plays,11,2.7500,front_paws,body,,,
commons-cat-plays,11,2.7500,hind_paws,body,,,
commons-cat-plays,11,2.7500,tail_curve,tail,,,
commons-cat-plays,11,2.7500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,11,2.7500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,11,2.7500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,12,3.0000,head,body,,,
commons-cat-plays,12,3.0000,spine,body,,,
commons-cat-plays,12,3.0000,front_paws,body,,,
commons-cat-plays,12,3.0000,hind_paws,body,,,
commons-cat-plays,12,3.0000,tail_curve,tail,,,
commons-cat-plays,12,3.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,12,3.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,12,3.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,13,3.2500,head,body,,,
commons-cat-plays,13,3.2500,spine,body,,,
commons-cat-plays,13,3.2500,front_paws,body,,,
commons-cat-plays,13,3.2500,hind_paws,body,,,
commons-cat-plays,13,3.2500,tail_curve,tail,,,
commons-cat-plays,13,3.2500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,13,3.2500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,13,3.2500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,14,3.5000,head,body,,,
commons-cat-plays,14,3.5000,spine,body,,,
commons-cat-plays,14,3.5000,front_paws,body,,,
commons-cat-plays,14,3.5000,hind_paws,body,,,
commons-cat-plays,14,3.5000,tail_curve,tail,,,
commons-cat-plays,14,3.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,14,3.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,14,3.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,15,3.7500,head,body,,,
commons-cat-plays,15,3.7500,spine,body,,,
commons-cat-plays,15,3.7500,front_paws,body,,,
commons-cat-plays,15,3.7500,hind_paws,body,,,
commons-cat-plays,15,3.7500,tail_curve,tail,,,
commons-cat-plays,15,3.7500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,15,3.7500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,15,3.7500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,16,4.0000,head,body,,,
commons-cat-plays,16,4.0000,spine,body,,,
commons-cat-plays,16,4.0000,front_paws,body,,,
commons-cat-plays,16,4.0000,hind_paws,body,,,
commons-cat-plays,16,4.0000,tail_curve,tail,,,
commons-cat-plays,16,4.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,16,4.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,16,4.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,17,4.2500,head,body,,,
commons-cat-plays,17,4.2500,spine,body,,,
commons-cat-plays,17,4.2500,front_paws,body,,,
commons-cat-plays,17,4.2500,hind_paws,body,,,
commons-cat-plays,17,4.2500,tail_curve,tail,,,
commons-cat-plays,17,4.2500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,17,4.2500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,17,4.2500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,18,4.5000,head,body,,,
commons-cat-plays,18,4.5000,spine,body,,,
commons-cat-plays,18,4.5000,front_paws,body,,,
commons-cat-plays,18,4.5000,hind_paws,body,,,
commons-cat-plays,18,4.5000,tail_curve,tail,,,
commons-cat-plays,18,4.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,18,4.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,18,4.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,19,4.7500,head,body,,,
commons-cat-plays,19,4.7500,spine,body,,,
commons-cat-plays,19,4.7500,front_paws,body,,,
commons-cat-plays,19,4.7500,hind_paws,body,,,
commons-cat-plays,19,4.7500,tail_curve,tail,,,
commons-cat-plays,19,4.7500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,19,4.7500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,19,4.7500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,20,5.0000,head,body,,,
commons-cat-plays,20,5.0000,spine,body,,,
commons-cat-plays,20,5.0000,front_paws,body,,,
commons-cat-plays,20,5.0000,hind_paws,body,,,
commons-cat-plays,20,5.0000,tail_curve,tail,,,
commons-cat-plays,20,5.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,20,5.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,20,5.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,21,5.2500,head,body,,,
commons-cat-plays,21,5.2500,spine,body,,,
commons-cat-plays,21,5.2500,front_paws,body,,,
commons-cat-plays,21,5.2500,hind_paws,body,,,
commons-cat-plays,21,5.2500,tail_curve,tail,,,
commons-cat-plays,21,5.2500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,21,5.2500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,21,5.2500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,22,5.5000,head,body,,,
commons-cat-plays,22,5.5000,spine,body,,,
commons-cat-plays,22,5.5000,front_paws,body,,,
commons-cat-plays,22,5.5000,hind_paws,body,,,
commons-cat-plays,22,5.5000,tail_curve,tail,,,
commons-cat-plays,22,5.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,22,5.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,22,5.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,23,5.7500,head,body,,,
commons-cat-plays,23,5.7500,spine,body,,,
commons-cat-plays,23,5.7500,front_paws,body,,,
commons-cat-plays,23,5.7500,hind_paws,body,,,
commons-cat-plays,23,5.7500,tail_curve,tail,,,
commons-cat-plays,23,5.7500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,23,5.7500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,23,5.7500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,24,6.0000,head,body,,,
commons-cat-plays,24,6.0000,spine,body,,,
commons-cat-plays,24,6.0000,front_paws,body,,,
commons-cat-plays,24,6.0000,hind_paws,body,,,
commons-cat-plays,24,6.0000,tail_curve,tail,,,
commons-cat-plays,24,6.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,24,6.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,24,6.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,25,6.2500,head,body,,,
commons-cat-plays,25,6.2500,spine,body,,,
commons-cat-plays,25,6.2500,front_paws,body,,,
commons-cat-plays,25,6.2500,hind_paws,body,,,
commons-cat-plays,25,6.2500,tail_curve,tail,,,
commons-cat-plays,25,6.2500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,25,6.2500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,25,6.2500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,26,6.5000,head,body,,,
commons-cat-plays,26,6.5000,spine,body,,,
commons-cat-plays,26,6.5000,front_paws,body,,,
commons-cat-plays,26,6.5000,hind_paws,body,,,
commons-cat-plays,26,6.5000,tail_curve,tail,,,
commons-cat-plays,26,6.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,26,6.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,26,6.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,27,6.7500,head,body,,,
commons-cat-plays,27,6.7500,spine,body,,,
commons-cat-plays,27,6.7500,front_paws,body,,,
commons-cat-plays,27,6.7500,hind_paws,body,,,
commons-cat-plays,27,6.7500,tail_curve,tail,,,
commons-cat-plays,27,6.7500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,27,6.7500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,27,6.7500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,28,7.0000,head,body,,,
commons-cat-plays,28,7.0000,spine,body,,,
commons-cat-plays,28,7.0000,front_paws,body,,,
commons-cat-plays,28,7.0000,hind_paws,body,,,
commons-cat-plays,28,7.0000,tail_curve,tail,,,
commons-cat-plays,28,7.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,28,7.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,28,7.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,29,7.2500,head,body,,,
commons-cat-plays,29,7.2500,spine,body,,,
commons-cat-plays,29,7.2500,front_paws,body,,,
commons-cat-plays,29,7.2500,hind_paws,body,,,
commons-cat-plays,29,7.2500,tail_curve,tail,,,
commons-cat-plays,29,7.2500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,29,7.2500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,29,7.2500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,30,7.5000,head,body,,,
commons-cat-plays,30,7.5000,spine,body,,,
commons-cat-plays,30,7.5000,front_paws,body,,,
commons-cat-plays,30,7.5000,hind_paws,body,,,
commons-cat-plays,30,7.5000,tail_curve,tail,,,
commons-cat-plays,30,7.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,30,7.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,30,7.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,31,7.7500,head,body,,,
commons-cat-plays,31,7.7500,spine,body,,,
commons-cat-plays,31,7.7500,front_paws,body,,,
commons-cat-plays,31,7.7500,hind_paws,body,,,
commons-cat-plays,31,7.7500,tail_curve,tail,,,
commons-cat-plays,31,7.7500,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,31,7.7500,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,31,7.7500,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-plays,32,8.0000,head,body,,,
commons-cat-plays,32,8.0000,spine,body,,,
commons-cat-plays,32,8.0000,front_paws,body,,,
commons-cat-plays,32,8.0000,hind_paws,body,,,
commons-cat-plays,32,8.0000,tail_curve,tail,,,
commons-cat-plays,32,8.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-plays,32,8.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-plays,32,8.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,0,0.0000,head,body,,,
commons-cat-jumping-backwards,0,0.0000,spine,body,,,
commons-cat-jumping-backwards,0,0.0000,front_paws,body,,,
commons-cat-jumping-backwards,0,0.0000,hind_paws,body,,,
commons-cat-jumping-backwards,0,0.0000,tail_curve,tail,,,
commons-cat-jumping-backwards,0,0.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,0,0.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,0,0.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,1,0.3333,head,body,,,
commons-cat-jumping-backwards,1,0.3333,spine,body,,,
commons-cat-jumping-backwards,1,0.3333,front_paws,body,,,
commons-cat-jumping-backwards,1,0.3333,hind_paws,body,,,
commons-cat-jumping-backwards,1,0.3333,tail_curve,tail,,,
commons-cat-jumping-backwards,1,0.3333,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,1,0.3333,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,1,0.3333,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,2,0.6667,head,body,,,
commons-cat-jumping-backwards,2,0.6667,spine,body,,,
commons-cat-jumping-backwards,2,0.6667,front_paws,body,,,
commons-cat-jumping-backwards,2,0.6667,hind_paws,body,,,
commons-cat-jumping-backwards,2,0.6667,tail_curve,tail,,,
commons-cat-jumping-backwards,2,0.6667,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,2,0.6667,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,2,0.6667,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,3,1.0000,head,body,,,
commons-cat-jumping-backwards,3,1.0000,spine,body,,,
commons-cat-jumping-backwards,3,1.0000,front_paws,body,,,
commons-cat-jumping-backwards,3,1.0000,hind_paws,body,,,
commons-cat-jumping-backwards,3,1.0000,tail_curve,tail,,,
commons-cat-jumping-backwards,3,1.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,3,1.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,3,1.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,4,1.3333,head,body,,,
commons-cat-jumping-backwards,4,1.3333,spine,body,,,
commons-cat-jumping-backwards,4,1.3333,front_paws,body,,,
commons-cat-jumping-backwards,4,1.3333,hind_paws,body,,,
commons-cat-jumping-backwards,4,1.3333,tail_curve,tail,,,
commons-cat-jumping-backwards,4,1.3333,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,4,1.3333,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,4,1.3333,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,5,1.6667,head,body,,,
commons-cat-jumping-backwards,5,1.6667,spine,body,,,
commons-cat-jumping-backwards,5,1.6667,front_paws,body,,,
commons-cat-jumping-backwards,5,1.6667,hind_paws,body,,,
commons-cat-jumping-backwards,5,1.6667,tail_curve,tail,,,
commons-cat-jumping-backwards,5,1.6667,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,5,1.6667,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,5,1.6667,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,6,2.0000,head,body,,,
commons-cat-jumping-backwards,6,2.0000,spine,body,,,
commons-cat-jumping-backwards,6,2.0000,front_paws,body,,,
commons-cat-jumping-backwards,6,2.0000,hind_paws,body,,,
commons-cat-jumping-backwards,6,2.0000,tail_curve,tail,,,
commons-cat-jumping-backwards,6,2.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,6,2.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,6,2.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,7,2.3333,head,body,,,
commons-cat-jumping-backwards,7,2.3333,spine,body,,,
commons-cat-jumping-backwards,7,2.3333,front_paws,body,,,
commons-cat-jumping-backwards,7,2.3333,hind_paws,body,,,
commons-cat-jumping-backwards,7,2.3333,tail_curve,tail,,,
commons-cat-jumping-backwards,7,2.3333,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,7,2.3333,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,7,2.3333,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,8,2.6667,head,body,,,
commons-cat-jumping-backwards,8,2.6667,spine,body,,,
commons-cat-jumping-backwards,8,2.6667,front_paws,body,,,
commons-cat-jumping-backwards,8,2.6667,hind_paws,body,,,
commons-cat-jumping-backwards,8,2.6667,tail_curve,tail,,,
commons-cat-jumping-backwards,8,2.6667,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,8,2.6667,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,8,2.6667,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,9,3.0000,head,body,,,
commons-cat-jumping-backwards,9,3.0000,spine,body,,,
commons-cat-jumping-backwards,9,3.0000,front_paws,body,,,
commons-cat-jumping-backwards,9,3.0000,hind_paws,body,,,
commons-cat-jumping-backwards,9,3.0000,tail_curve,tail,,,
commons-cat-jumping-backwards,9,3.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,9,3.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,9,3.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,10,3.3333,head,body,,,
commons-cat-jumping-backwards,10,3.3333,spine,body,,,
commons-cat-jumping-backwards,10,3.3333,front_paws,body,,,
commons-cat-jumping-backwards,10,3.3333,hind_paws,body,,,
commons-cat-jumping-backwards,10,3.3333,tail_curve,tail,,,
commons-cat-jumping-backwards,10,3.3333,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,10,3.3333,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,10,3.3333,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,11,3.6667,head,body,,,
commons-cat-jumping-backwards,11,3.6667,spine,body,,,
commons-cat-jumping-backwards,11,3.6667,front_paws,body,,,
commons-cat-jumping-backwards,11,3.6667,hind_paws,body,,,
commons-cat-jumping-backwards,11,3.6667,tail_curve,tail,,,
commons-cat-jumping-backwards,11,3.6667,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,11,3.6667,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,11,3.6667,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,12,4.0000,head,body,,,
commons-cat-jumping-backwards,12,4.0000,spine,body,,,
commons-cat-jumping-backwards,12,4.0000,front_paws,body,,,
commons-cat-jumping-backwards,12,4.0000,hind_paws,body,,,
commons-cat-jumping-backwards,12,4.0000,tail_curve,tail,,,
commons-cat-jumping-backwards,12,4.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,12,4.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,12,4.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,13,4.3333,head,body,,,
commons-cat-jumping-backwards,13,4.3333,spine,body,,,
commons-cat-jumping-backwards,13,4.3333,front_paws,body,,,
commons-cat-jumping-backwards,13,4.3333,hind_paws,body,,,
commons-cat-jumping-backwards,13,4.3333,tail_curve,tail,,,
commons-cat-jumping-backwards,13,4.3333,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,13,4.3333,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,13,4.3333,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,14,4.6667,head,body,,,
commons-cat-jumping-backwards,14,4.6667,spine,body,,,
commons-cat-jumping-backwards,14,4.6667,front_paws,body,,,
commons-cat-jumping-backwards,14,4.6667,hind_paws,body,,,
commons-cat-jumping-backwards,14,4.6667,tail_curve,tail,,,
commons-cat-jumping-backwards,14,4.6667,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,14,4.6667,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,14,4.6667,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,15,5.0000,head,body,,,
commons-cat-jumping-backwards,15,5.0000,spine,body,,,
commons-cat-jumping-backwards,15,5.0000,front_paws,body,,,
commons-cat-jumping-backwards,15,5.0000,hind_paws,body,,,
commons-cat-jumping-backwards,15,5.0000,tail_curve,tail,,,
commons-cat-jumping-backwards,15,5.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,15,5.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,15,5.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,16,5.3333,head,body,,,
commons-cat-jumping-backwards,16,5.3333,spine,body,,,
commons-cat-jumping-backwards,16,5.3333,front_paws,body,,,
commons-cat-jumping-backwards,16,5.3333,hind_paws,body,,,
commons-cat-jumping-backwards,16,5.3333,tail_curve,tail,,,
commons-cat-jumping-backwards,16,5.3333,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,16,5.3333,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,16,5.3333,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,17,5.6667,head,body,,,
commons-cat-jumping-backwards,17,5.6667,spine,body,,,
commons-cat-jumping-backwards,17,5.6667,front_paws,body,,,
commons-cat-jumping-backwards,17,5.6667,hind_paws,body,,,
commons-cat-jumping-backwards,17,5.6667,tail_curve,tail,,,
commons-cat-jumping-backwards,17,5.6667,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,17,5.6667,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,17,5.6667,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,18,6.0000,head,body,,,
commons-cat-jumping-backwards,18,6.0000,spine,body,,,
commons-cat-jumping-backwards,18,6.0000,front_paws,body,,,
commons-cat-jumping-backwards,18,6.0000,hind_paws,body,,,
commons-cat-jumping-backwards,18,6.0000,tail_curve,tail,,,
commons-cat-jumping-backwards,18,6.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,18,6.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,18,6.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,19,6.3333,head,body,,,
commons-cat-jumping-backwards,19,6.3333,spine,body,,,
commons-cat-jumping-backwards,19,6.3333,front_paws,body,,,
commons-cat-jumping-backwards,19,6.3333,hind_paws,body,,,
commons-cat-jumping-backwards,19,6.3333,tail_curve,tail,,,
commons-cat-jumping-backwards,19,6.3333,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,19,6.3333,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,19,6.3333,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,20,6.6667,head,body,,,
commons-cat-jumping-backwards,20,6.6667,spine,body,,,
commons-cat-jumping-backwards,20,6.6667,front_paws,body,,,
commons-cat-jumping-backwards,20,6.6667,hind_paws,body,,,
commons-cat-jumping-backwards,20,6.6667,tail_curve,tail,,,
commons-cat-jumping-backwards,20,6.6667,tail_curve_anchored,tail_anchored,,,
commons-cat-jumping-backwards,20,6.6667,tail_curve_grounded,tail_grounded,,,
commons-cat-jumping-backwards,20,6.6667,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-jumping-backwards,21,7.0000,head,body,,,
