clip_id,frame_index,timestamp_s,part,method,verdict,condition,note
commons-black-cat-walking,10,5.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,11,5.5000,head,body,,,
commons-black-cat-walking,11,5.5000,spine,body,,,
commons-black-cat-walking,11,5.5000,front_paws,body,,,
commons-black-cat-walking,11,5.5000,hind_paws,body,,,
commons-black-cat-walking,11,5.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,11,5.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,11,5.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,11,5.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,12,6.0000,head,body,,,
commons-black-cat-walking,12,6.0000,spine,body,,,
commons-black-cat-walking,12,6.0000,front_paws,body,,,
commons-black-cat-walking,12,6.0000,hind_paws,body,,,
commons-black-cat-walking,12,6.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,12,6.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,12,6.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,12,6.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,13,6.5000,head,body,,,
commons-black-cat-walking,13,6.5000,spine,body,,,
commons-black-cat-walking,13,6.5000,front_paws,body,,,
commons-black-cat-walking,13,6.5000,hind_paws,body,,,
commons-black-cat-walking,13,6.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,13,6.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,13,6.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,13,6.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,14,7.0000,head,body,,,
commons-black-cat-walking,14,7.0000,spine,body,,,
commons-black-cat-walking,14,7.0000,front_paws,body,,,
commons-black-cat-walking,14,7.0000,hind_paws,body,,,
commons-black-cat-walking,14,7.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,14,7.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,14,7.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,14,7.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,15,7.5000,head,body,,,
commons-black-cat-walking,15,7.5000,spine,body,,,
commons-black-cat-walking,15,7.5000,front_paws,body,,,
commons-black-cat-walking,15,7.5000,hind_paws,body,,,
commons-black-cat-walking,15,7.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,15,7.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,15,7.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,15,7.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,16,8.0000,head,body,,,
commons-black-cat-walking,16,8.0000,spine,body,,,
commons-black-cat-walking,16,8.0000,front_paws,body,,,
commons-black-cat-walking,16,8.0000,hind_paws,body,,,
commons-black-cat-walking,16,8.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,16,8.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,16,8.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,16,8.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,17,8.5000,head,body,,,
commons-black-cat-walking,17,8.5000,spine,body,,,
commons-black-cat-walking,17,8.5000,front_paws,body,,,
commons-black-cat-walking,17,8.5000,hind_paws,body,,,
commons-black-cat-walking,17,8.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,17,8.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,17,8.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,17,8.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,18,9.0000,head,body,,,
commons-black-cat-walking,18,9.0000,spine,body,,,
commons-black-cat-walking,18,9.0000,front_paws,body,,,
commons-black-cat-walking,18,9.0000,hind_paws,body,,,
commons-black-cat-walking,18,9.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,18,9.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,18,9.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,18,9.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,19,9.5000,head,body,,,
commons-black-cat-walking,19,9.5000,spine,body,,,
commons-black-cat-walking,19,9.5000,front_paws,body,,,
commons-black-cat-walking,19,9.5000,hind_paws,body,,,
commons-black-cat-walking,19,9.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,19,9.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,19,9.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,19,9.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,20,10.0000,head,body,,,
commons-black-cat-walking,20,10.0000,spine,body,,,
commons-black-cat-walking,20,10.0000,front_paws,body,,,
commons-black-cat-walking,20,10.0000,hind_paws,body,,,
commons-black-cat-walking,20,10.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,20,10.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,20,10.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,20,10.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,21,10.5000,head,body,,,
commons-black-cat-walking,21,10.5000,spine,body,,,
commons-black-cat-walking,21,10.5000,front_paws,body,,,
commons-black-cat-walking,21,10.5000,hind_paws,body,,,
commons-black-cat-walking,21,10.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,21,10.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,21,10.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,21,10.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,22,11.0000,head,body,,,
commons-black-cat-walking,22,11.0000,spine,body,,,
commons-black-cat-walking,22,11.0000,front_paws,body,,,
commons-black-cat-walking,22,11.0000,hind_paws,body,,,
commons-black-cat-walking,22,11.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,22,11.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,22,11.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,22,11.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,23,11.5000,head,body,,,
commons-black-cat-walking,23,11.5000,spine,body,,,
commons-black-cat-walking,23,11.5000,front_paws,body,,,
commons-black-cat-walking,23,11.5000,hind_paws,body,,,
commons-black-cat-walking,23,11.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,23,11.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,23,11.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,23,11.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,24,12.0000,head,body,,,
commons-black-cat-walking,24,12.0000,spine,body,,,
commons-black-cat-walking,24,12.0000,front_paws,body,,,
commons-black-cat-walking,24,12.0000,hind_paws,body,,,
commons-black-cat-walking,24,12.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,24,12.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,24,12.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,24,12.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,25,12.5000,head,body,,,
commons-black-cat-walking,25,12.5000,spine,body,,,
commons-black-cat-walking,25,12.5000,front_paws,body,,,
commons-black-cat-walking,25,12.5000,hind_paws,body,,,
commons-black-cat-walking,25,12.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,25,12.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,25,12.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,25,12.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,26,13.0000,head,body,,,
commons-black-cat-walking,26,13.0000,spine,body,,,
commons-black-cat-walking,26,13.0000,front_paws,body,,,
commons-black-cat-walking,26,13.0000,hind_paws,body,,,
commons-black-cat-walking,26,13.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,26,13.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,26,13.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,26,13.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,27,13.5000,head,body,,,
commons-black-cat-walking,27,13.5000,spine,body,,,
commons-black-cat-walking,27,13.5000,front_paws,body,,,
commons-black-cat-walking,27,13.5000,hind_paws,body,,,
commons-black-cat-walking,27,13.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,27,13.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,27,13.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,27,13.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,28,14.0000,head,body,,,
commons-black-cat-walking,28,14.0000,spine,body,,,
commons-black-cat-walking,28,14.0000,front_paws,body,,,
commons-black-cat-walking,28,14.0000,hind_paws,body,,,
commons-black-cat-walking,28,14.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,28,14.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,28,14.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,28,14.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,29,14.5000,head,body,,,
commons-black-cat-walking,29,14.5000,spine,body,,,
commons-black-cat-walking,29,14.5000,front_paws,body,,,
commons-black-cat-walking,29,14.5000,hind_paws,body,,,
commons-black-cat-walking,29,14.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,29,14.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,29,14.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,29,14.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,30,15.0000,head,body,,,
commons-black-cat-walking,30,15.0000,spine,body,,,
commons-black-cat-walking,30,15.0000,front_paws,body,,,
commons-black-cat-walking,30,15.0000,hind_paws,body,,,
commons-black-cat-walking,30,15.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,30,15.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,30,15.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,30,15.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,31,15.5000,head,body,,,
commons-black-cat-walking,31,15.5000,spine,body,,,
commons-black-cat-walking,31,15.5000,front_paws,body,,,
commons-black-cat-walking,31,15.5000,hind_paws,body,,,
commons-black-cat-walking,31,15.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,31,15.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,31,15.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,31,15.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,32,16.0000,head,body,,,
commons-black-cat-walking,32,16.0000,spine,body,,,
commons-black-cat-walking,32,16.0000,front_paws,body,,,
commons-black-cat-walking,32,16.0000,hind_paws,body,,,
commons-black-cat-walking,32,16.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,32,16.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,32,16.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,32,16.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,33,16.5000,head,body,,,
commons-black-cat-walking,33,16.5000,spine,body,,,
commons-black-cat-walking,33,16.5000,front_paws,body,,,
commons-black-cat-walking,33,16.5000,hind_paws,body,,,
commons-black-cat-walking,33,16.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,33,16.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,33,16.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,33,16.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,34,17.0000,head,body,,,
commons-black-cat-walking,34,17.0000,spine,body,,,
commons-black-cat-walking,34,17.0000,front_paws,body,,,
commons-black-cat-walking,34,17.0000,hind_paws,body,,,
commons-black-cat-walking,34,17.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,34,17.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,34,17.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,34,17.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,35,17.5000,head,body,,,
commons-black-cat-walking,35,17.5000,spine,body,,,
commons-black-cat-walking,35,17.5000,front_paws,body,,,
commons-black-cat-walking,35,17.5000,hind_paws,body,,,
commons-black-cat-walking,35,17.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,35,17.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,35,17.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,35,17.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,36,18.0000,head,body,,,
commons-black-cat-walking,36,18.0000,spine,body,,,
commons-black-cat-walking,36,18.0000,front_paws,body,,,
commons-black-cat-walking,36,18.0000,hind_paws,body,,,
commons-black-cat-walking,36,18.0000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,36,18.0000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,36,18.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,36,18.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-black-cat-walking,37,18.5000,head,body,,,
commons-black-cat-walking,37,18.5000,spine,body,,,
commons-black-cat-walking,37,18.5000,front_paws,body,,,
commons-black-cat-walking,37,18.5000,hind_paws,body,,,
commons-black-cat-walking,37,18.5000,tail_curve_anchored,tail_anchored,,,
commons-black-cat-walking,37,18.5000,tail_curve_grounded,tail_grounded,,,
commons-black-cat-walking,37,18.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-black-cat-walking,37,18.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,0,0.0000,head,body,,,
commons-cat-licking-tail,0,0.0000,spine,body,,,
commons-cat-licking-tail,0,0.0000,front_paws,body,,,
commons-cat-licking-tail,0,0.0000,hind_paws,body,,,
commons-cat-licking-tail,0,0.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,0,0.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,0,0.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,0,0.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,1,0.5000,head,body,,,
commons-cat-licking-tail,1,0.5000,spine,body,,,
commons-cat-licking-tail,1,0.5000,front_paws,body,,,
commons-cat-licking-tail,1,0.5000,hind_paws,body,,,
commons-cat-licking-tail,1,0.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,1,0.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,1,0.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,1,0.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,2,1.0000,head,body,,,
commons-cat-licking-tail,2,1.0000,spine,body,,,
commons-cat-licking-tail,2,1.0000,front_paws,body,,,
commons-cat-licking-tail,2,1.0000,hind_paws,body,,,
commons-cat-licking-tail,2,1.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,2,1.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,2,1.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,2,1.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,3,1.5000,head,body,,,
commons-cat-licking-tail,3,1.5000,spine,body,,,
commons-cat-licking-tail,3,1.5000,front_paws,body,,,
commons-cat-licking-tail,3,1.5000,hind_paws,body,,,
commons-cat-licking-tail,3,1.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,3,1.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,3,1.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,3,1.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,4,2.0000,head,body,,,
commons-cat-licking-tail,4,2.0000,spine,body,,,
commons-cat-licking-tail,4,2.0000,front_paws,body,,,
commons-cat-licking-tail,4,2.0000,hind_paws,body,,,
commons-cat-licking-tail,4,2.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,4,2.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,4,2.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,4,2.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,5,2.5000,head,body,,,
commons-cat-licking-tail,5,2.5000,spine,body,,,
commons-cat-licking-tail,5,2.5000,front_paws,body,,,
commons-cat-licking-tail,5,2.5000,hind_paws,body,,,
commons-cat-licking-tail,5,2.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,5,2.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,5,2.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,5,2.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,6,3.0000,head,body,,,
commons-cat-licking-tail,6,3.0000,spine,body,,,
commons-cat-licking-tail,6,3.0000,front_paws,body,,,
commons-cat-licking-tail,6,3.0000,hind_paws,body,,,
commons-cat-licking-tail,6,3.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,6,3.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,6,3.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,6,3.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,7,3.5000,head,body,,,
commons-cat-licking-tail,7,3.5000,spine,body,,,
commons-cat-licking-tail,7,3.5000,front_paws,body,,,
commons-cat-licking-tail,7,3.5000,hind_paws,body,,,
commons-cat-licking-tail,7,3.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,7,3.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,7,3.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,7,3.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,8,4.0000,head,body,,,
commons-cat-licking-tail,8,4.0000,spine,body,,,
commons-cat-licking-tail,8,4.0000,front_paws,body,,,
commons-cat-licking-tail,8,4.0000,hind_paws,body,,,
commons-cat-licking-tail,8,4.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,8,4.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,8,4.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,8,4.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,9,4.5000,head,body,,,
commons-cat-licking-tail,9,4.5000,spine,body,,,
commons-cat-licking-tail,9,4.5000,front_paws,body,,,
commons-cat-licking-tail,9,4.5000,hind_paws,body,,,
commons-cat-licking-tail,9,4.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,9,4.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,9,4.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,9,4.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,10,5.0000,head,body,,,
commons-cat-licking-tail,10,5.0000,spine,body,,,
commons-cat-licking-tail,10,5.0000,front_paws,body,,,
commons-cat-licking-tail,10,5.0000,hind_paws,body,,,
commons-cat-licking-tail,10,5.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,10,5.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,10,5.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,10,5.0000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,11,5.5000,head,body,,,
commons-cat-licking-tail,11,5.5000,spine,body,,,
commons-cat-licking-tail,11,5.5000,front_paws,body,,,
commons-cat-licking-tail,11,5.5000,hind_paws,body,,,
commons-cat-licking-tail,11,5.5000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,11,5.5000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,11,5.5000,tail_curve_grounded_v1,tail_grounded_v1,,,
commons-cat-licking-tail,11,5.5000,tail_curve_grounded_v2,tail_grounded_v2,,,
commons-cat-licking-tail,12,6.0000,head,body,,,
commons-cat-licking-tail,12,6.0000,spine,body,,,
commons-cat-licking-tail,12,6.0000,front_paws,body,,,
commons-cat-licking-tail,12,6.0000,hind_paws,body,,,
commons-cat-licking-tail,12,6.0000,tail_curve_anchored,tail_anchored,,,
commons-cat-licking-tail,12,6.0000,tail_curve_grounded,tail_grounded,,,
commons-cat-licking-tail,12,6.0000,tail_curve_grounded_v1,tail_grounded_v1,,,
